category,city,Day,Delivery slot:,email_id,from,mapped_brands,Month,order_id,ordered_on,payment_mode,Placed on:,platform,postal_code,promotion_applied:,seller,user_code,Actual amount paid,Amazon Pay balance:,amount,Amount Paid,amount_order,Bank discount,Cart discount,Contribution,coupon_discount,Credit availed from bigbasket Wallet:,Debit applied from bigbasket Wallet:,Gift Wrap:,Loyalty Points Used,Myntra Credit*,Number of Records,offer_discount,Order Savings,payment_pending,quantity,saving,Service Fee,Shipping_and_Handling_charges,sno,sub _total,tax,time,Total saved,Total Savings:,Wallet used,You Paid
Apparel & Accessories,Bhagalpur,Thursday,,8935,updates@myntra.com,roadster,7,1114750-6517255-2706403,11-07-2019 07:14:20 pm,Online,,Myntra,813213,,WandWagon,crz9opxx,5392,0,799,0,5142,0,0,,238,0,0,0,0,0,1,320,,0,1,0,0,0,,0,488,19,558,0,0,0
Apparel & Accessories,Bhagalpur,Thursday,,8935,updates@myntra.com,roadster,7,1114750-6517255-2706403,11-07-2019 07:14:20 pm,Online,,Myntra,813213,,WandWagon,crz9opxx,5392,0,1899,0,5142,0,0,,238,0,0,0,0,0,1,1140,,0,1,0,0,0,,0,488,19,1378,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,you got plan b,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5343.93,0,650,0,5792,0,0,,93,0,0,0,0,639.95,1,130,,0,1,0,0,0,,0,285,11,223,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,marvel avengers,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5343.93,0,895,0,5792,0,0,,93,0,0,0,0,639.95,1,314,,0,1,0,0,0,,0,285,11,407,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,yk disney,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5343.93,0,599,0,5792,0,0,,93,0,0,0,0,639.95,1,180,,0,1,0,0,0,,0,285,11,273,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,yk marvel,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Unistand,cslt8u6z,5343.93,0,799,0,5792,0,0,,93,0,0,0,0,639.95,1,400,,0,1,0,0,0,,0,285,11,493,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,yk,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Unistand,cslt8u6z,5343.93,0,799,0,5792,0,0,,93,0,0,0,0,639.95,1,480,,0,1,0,0,0,,0,285,11,573,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,dollar champion kidswear,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5343.93,0,798,0,5792,0,0,,93,0,0,0,0,639.95,1,479,,0,1,0,0,0,,0,285,11,572,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5343.93,0,899,0,5792,0,0,,93,0,0,0,0,639.95,1,495,,0,1,0,0,0,,0,285,11,588,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,yk,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Unistand,cslt8u6z,5343.93,0,1299,0,5792,0,0,,93,0,0,0,0,639.95,1,780,,0,1,0,0,0,,0,285,11,873,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,tiny girl,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Blumentor,cslt8u6z,5343.93,0,1200,0,5792,0,0,,93,0,0,0,0,639.95,1,840,,0,1,0,0,0,,0,285,11,933,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,pspeaches,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Elixirnet,cslt8u6z,5343.93,0,2499,0,5792,0,0,,93,0,0,0,0,639.95,1,1625,,0,1,0,0,0,,0,285,11,1718,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,bella moda,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Unistand,cslt8u6z,5343.93,0,2247,0,5792,0,0,,93,0,0,0,0,639.95,1,1573,,0,1,0,0,0,,0,285,11,1666,0,0,0
Apparel & Accessories,Gurgaon,Monday,,172857,updates@myntra.com,marvel spiderman,7,1115066-9282926-1574803,15-07-2019 11:05:32 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5343.93,0,899,0,5792,0,0,,93,0,0,0,0,639.95,1,495,,0,1,0,0,0,,0,285,11,588,0,0,0
Apparel & Accessories,Indore,Tuesday,,1364,updates@myntra.com,street 9,7,1115142-8620733-0128603,16-07-2019 08:10:47 am,Online,,Myntra,452010,,FashionTech,crhufdbr,251,0,799,0,239,0,0,,0,0,0,0,0,0,1,560,,0,1,0,0,0,,0,12,8,560,0,0,0
Apparel & Accessories,Bharuch,Wednesday,,29533,updates@myntra.com,prettycat,7,1115228-9238895-1333003,17-07-2019 08:04:34 am,COD,,Myntra,393001,,Pratham Overseas,cs9ir1f6,1105,0,899,0,1052,0,0,,0,0,0,0,0,0,1,342,,0,1,0,0,0,,0,53,8,342,0,0,0
Apparel & Accessories,Bharuch,Wednesday,,29533,updates@myntra.com,prettycat,7,1115228-9238895-1333003,17-07-2019 08:04:34 am,COD,,Myntra,393001,,Pratham Overseas,cs9ir1f6,1105,0,799,0,1052,0,0,,0,0,0,0,0,0,1,304,,0,1,0,0,0,,0,53,8,304,0,0,0
Apparel & Accessories,Bhagalpur,Thursday,,9099,updates@myntra.com,vishudh,7,1115336-4003036-6750801,18-07-2019 01:55:51 pm,COD,,Myntra,813213,,Blumentor,crz9opxx,796.95,0,1899,0,759,0,0,,0,0,0,0,0,0,1,1140,,0,1,0,0,0,,0,37.95,13,1140,0,0,0
Apparel & Accessories,Sibsagar,Thursday,,37318,updates@myntra.com,herenow,7,1115338-9349560-2944103,18-07-2019 02:38:05 pm,COD,,Myntra,785640,,Unistand,csufrvb1,613.2,0,1499,0,599,0,0,,15,0,0,0,0,0,1,900,,0,1,0,0,0,,0,29.2,14,915,0,0,0
Apparel & Accessories,Surat,Thursday,,6058,updates@myntra.com,hrx by hrithik roshan,7,1115344-3422291-8196301,18-07-2019 04:08:50 pm,Online,,Myntra,395009,,Unistand,csmcpz6i,1517.48,0,3299,0,1319,0,0,,33,0,0,0,0,0,1,1980,,0,1,0,0,0,,0,231.48,16,2013,0,0,0
Apparel & Accessories,Bhagalpur,Friday,,9110,updates@myntra.com,mbe,7,1115384-5998119-9547303,19-07-2019 03:19:10 am,COD,,Myntra,813213,,Proleague,crz9opxx,882.95,0,1999,0,699,0,0,,0,0,0,0,0,0,1,1300,,0,1,0,0,149,,0,34.95,3,1300,0,0,0
Apparel & Accessories,Bhagalpur,Friday,,9114,updates@myntra.com,jewels galaxy,7,1115387-6660034-2533803,19-07-2019 04:10:30 am,COD,,Myntra,813213,,Proleague,crz9opxx,418.77,0,1799,0,359,0,0,,0,0,0,0,0,0,1,1440,,0,1,0,0,49,,0,10.77,4,1440,0,0,0
Luggage & Bags,,Wednesday,,28235,updates@myntra.com,tommy hilfiger,7,1115841-8237116-5435903,24-07-2019 11:08:28 am,COD,,Myntra,496001,,FashionTech,cs9ir22o,1355.82,0,2199,0,1209,0,0,,60,0,0,0,0,0,1,990,,0,1,0,0,0,,0,206.82,11,1050,0,0,0
Apparel & Accessories,Lucknow,Wednesday,,25118,updates@myntra.com,aurelia,7,1115868-9738399-9543503,24-07-2019 05:52:18 pm,Online,,Myntra,226001,,Proleague,cs8tztb7,938.7,0,1899,0,1044,0,0,,150,0,0,0,0,0,1,855,,0,1,0,0,0,,0,44.7,17,1005,0,0,0
Apparel & Accessories,Visakhapatnam,Thursday,,31282,updates@myntra.com,herenow,7,1115940-9704567-9139801,25-07-2019 01:53:20 pm,Online,,Myntra,531031,,Unistand,cs9ir237,1030.05,0,1699,0,1083,0,0,,102,0,0,0,0,0,1,1020,,0,1,0,0,0,,0,49.05,13,1122,0,0,0
Apparel & Accessories,Visakhapatnam,Thursday,,31282,updates@myntra.com,oxolloxo,7,1115940-9704567-9139801,25-07-2019 01:53:20 pm,Online,,Myntra,531031,,KPA APPARELS PRIVATE LIMITED,cs9ir237,1030.05,0,1349,0,1083,0,0,,102,0,0,0,0,0,1,945,,0,1,0,0,0,,0,49.05,13,1047,0,0,0
Apparel & Accessories,Visakhapatnam,Friday,,31290,updates@myntra.com,herenow,7,1115991-7272688-2443503,26-07-2019 03:58:31 am,Online,,Myntra,531031,,Unistand,cs9ir237,1383.9,0,1499,0,1423,0,0,,105,0,0,0,0,0,1,600,,0,1,0,0,0,,0,65.9,3,705,0,0,0
Apparel & Accessories,Visakhapatnam,Friday,,31290,updates@myntra.com,locomotive,7,1115991-7272688-2443503,26-07-2019 03:58:31 am,Online,,Myntra,531031,,Wiztech Corp,cs9ir237,1383.9,0,1499,0,1423,0,0,,105,0,0,0,0,0,1,975,,0,1,0,0,0,,0,65.9,3,1080,0,0,0
Apparel & Accessories,Lucknow,Sunday,,44078,updates@myntra.com,roadster,7,1116172-4345700-5710701,28-07-2019 06:10:53 am,Online,,Myntra,226016,,WandWagon,cspjw29r,2377,0,999,0,2797,0,0,,420,0,0,0,0,0,1,0,,0,1,0,0,0,,0,0,6,420,0,0,0
Apparel & Accessories,Lucknow,Sunday,,44078,updates@myntra.com,roadster,7,1116172-4345700-5710701,28-07-2019 06:10:53 am,Online,,Myntra,226016,,WandWagon,cspjw29r,2377,0,999,0,2797,0,0,,420,0,0,0,0,0,1,0,,0,1,0,0,0,,0,0,6,420,0,0,0
Apparel & Accessories,Lucknow,Sunday,,44078,updates@myntra.com,roadster,7,1116172-4345700-5710701,28-07-2019 06:10:53 am,Online,,Myntra,226016,,WandWagon,cspjw29r,2377,0,799,0,2797,0,0,,420,0,0,0,0,0,1,0,,0,1,0,0,0,,0,0,6,420,0,0,0
Apparel & Accessories,Vellore,Monday,,53729,updates@myntra.com,indian terrain,7,1116260-5404455-0083303,29-07-2019 06:38:35 am,Online,,Myntra,632007,,Funfash,csmj7cf4,1242.15,0,1499,0,1183,0,0,,0,0,0,0,0,0,1,825,,0,1,0,0,0,,0,59.15,6,825,0,0,0
Apparel & Accessories,Vellore,Monday,,53729,updates@myntra.com,mast,7,1116260-5404455-0083303,29-07-2019 06:38:35 am,Online,,Myntra,632007,,Elixirnet,csmj7cf4,1242.15,0,1699,0,1183,0,0,,0,0,0,0,0,0,1,1190,,0,1,0,0,0,,0,59.15,6,1190,0,0,0
Apparel & Accessories,Vellore,Monday,,53743,updates@myntra.com,lee cooper,7,1116279-2617021-4764401,29-07-2019 11:50:39 am,Online,,Myntra,632007,,FashionTech,csmj7cf4,2239.64,0,1899,0,1898,0,0,,0,0,0,0,0,0,1,950,,0,1,0,0,0,,0,341.64,11,950,0,0,0
Apparel & Accessories,Vellore,Monday,,53743,updates@myntra.com,lee cooper,7,1116279-2617021-4764401,29-07-2019 11:50:39 am,Online,,Myntra,632007,,FashionTech,csmj7cf4,2239.64,0,1899,0,1898,0,0,,0,0,0,0,0,0,1,950,,0,1,0,0,0,,0,341.64,11,950,0,0,0
Apparel & Accessories,Sibsagar,Wednesday,,38167,updates@myntra.com,vishudh,7,1116461-5882922-1046703,31-07-2019 02:29:00 pm,COD,,Myntra,785640,,Blumentor,csufrvb1,678.19,0,2499,0,1074,0,0,,54,0,0,0,0,613.19,1,1425,,0,1,0,0,149,,0,122.4,14,1479,0,0,0
Apparel & Accessories,,Saturday,,576,updates@myntra.com,invictus,8,1116718-8614687-0459403,03-08-2019 01:56:52 pm,COD,,Myntra,679575,,Blumentor,crielit6,1400.7,0,1799,0,1463,0,0,,129,0,0,0,0,0,1,1260,,0,1,0,0,0,,0,66.7,13,1389,0,0,0
Apparel & Accessories,,Saturday,,576,updates@myntra.com,ecko unltd,8,1116718-8614687-0459403,03-08-2019 01:56:52 pm,COD,,Myntra,679575,,Elixirnet,crielit6,1400.7,0,1849,0,1463,0,0,,129,0,0,0,0,0,1,925,,0,1,0,0,0,,0,66.7,13,1054,0,0,0
Apparel & Accessories,,Saturday,,578,updates@myntra.com,moda rapido,8,1116729-5079159-8515003,03-08-2019 04:54:18 pm,COD,,Myntra,679575,,Mayazen,crielit6,1309.28,0,1799,0,1259,0,0,,90,0,0,0,0,0,1,540,,0,1,0,0,0,,0,140.28,16,630,0,0,0
Apparel & Accessories,Raipur,Sunday,,32677,updates@myntra.com,hrx by hrithik roshan,8,1116794-9889529-9583201,04-08-2019 11:05:39 am,COD,,Myntra,492001,,Unistand,cs1wf67p,1539,0,2199,0,1539,0,0,,0,0,0,0,0,0,1,660,,0,1,0,0,0,,0,0,11,660,0,0,0
Apparel & Accessories,Raipur,Sunday,,32678,updates@myntra.com,hrx by hrithik roshan,8,1116795-4751665-3606603,04-08-2019 11:13:45 am,COD,,Myntra,492001,,Unistand,cs1wf67p,1478.54,0,3299,0,1319,0,0,,66,0,0,0,0,0,1,1980,,0,1,0,0,0,,0,225.54,11,2046,0,0,0
Apparel & Accessories,,Sunday,,588,updates@myntra.com,highlander,8,1116799-8736611-6005701,04-08-2019 12:27:04 pm,COD,,Myntra,679575,,Blumentor,crielit6,1005.8,0,1899,0,854,0,0,,38,0,0,0,0,0,1,1045,,0,1,0,0,149,,0,40.8,12,1083,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,174470,updates@myntra.com,yk,8,1117050-4281545-4076301,07-08-2019 10:03:37 am,Online,,Myntra,122001,,Unistand,cslt8u6z,3066.21,0,1599,0,2957,0,0,,117,0,0,0,0,0,1,800,,0,1,0,0,0,,0,226.21,10,917,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,174470,updates@myntra.com,bownbee,8,1117050-4281545-4076301,07-08-2019 10:03:37 am,Online,,Myntra,122001,,Proleague,cslt8u6z,3066.21,0,1499,0,2957,0,0,,117,0,0,0,0,0,1,600,,0,1,0,0,0,,0,226.21,10,717,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,174470,updates@myntra.com,bownbee,8,1117050-4281545-4076301,07-08-2019 10:03:37 am,Online,,Myntra,122001,,Proleague,cslt8u6z,3066.21,0,2799,0,2957,0,0,,117,0,0,0,0,0,1,1540,,0,1,0,0,0,,0,226.21,10,1657,0,0,0
Apparel & Accessories,Satara,Friday,,54458,updates@myntra.com,hrx by hrithik roshan,8,1117243-3561789-5353803,09-08-2019 03:39:40 pm,Online,,Myntra,415523,,Unistand,csp6ia2i,204.75,0,349,0,209,0,0,,14,0,0,0,0,0,1,140,,0,1,0,0,0,,0,9.75,15,154,0,0,0
Health & Beauty,Kanchipuram,Saturday,,103407,updates@myntra.com,just herbs,8,1117311-2750075-1141003,10-08-2019 10:31:33 am,Online,,Myntra,600119,,Proleague,cs1wf6e0,584,0,595,0,595,0,0,,60,0,0,0,0,0,1,0,,0,1,0,0,49,,0,0,10,60,0,0,0
Apparel & Accessories,Vellore,Sunday,,54104,updates@myntra.com,adidas,8,1117386-8931814-8701301,11-08-2019 07:31:36 am,Online,,Myntra,632007,,Blumentor,csmj7cf4,1906.88,0,3299,0,1616,0,0,,0,0,0,0,0,0,1,1683,,0,1,0,0,0,,0,290.88,7,1683,0,0,0
Apparel & Accessories,Gurgaon,Monday,,174754,updates@myntra.com,vishudh,8,1117481-1348643-2604701,12-08-2019 09:42:29 am,Online,,Myntra,122001,,Blumentor,cslt8u6z,5024.8,0,2649,0,4715,0,0,,78,0,0,0,0,0,1,1590,,0,1,0,0,0,,0,387.81,9,1668,0,0,0
Apparel & Accessories,Gurgaon,Monday,,174754,updates@myntra.com,nush,8,1117481-1348643-2604701,12-08-2019 09:42:29 am,Online,,Myntra,122001,,Proleague,cslt8u6z,5024.8,0,1599,0,4715,0,0,,78,0,0,0,0,0,1,960,,0,1,0,0,0,,0,387.81,9,1038,0,0,0
Apparel & Accessories,Gurgaon,Monday,,174754,updates@myntra.com,colors,8,1117481-1348643-2604701,12-08-2019 09:42:29 am,Online,,Myntra,122001,,SHREELEKHA SILK MILLS,cslt8u6z,5024.8,0,2798,0,4715,0,0,,78,0,0,0,0,0,1,1539,,0,1,0,0,0,,0,387.81,9,1617,0,0,0
Apparel & Accessories,Gurgaon,Monday,,174754,updates@myntra.com,all about you,8,1117481-1348643-2604701,12-08-2019 09:42:29 am,Online,,Myntra,122001,,Mayazen,cslt8u6z,5024.8,0,2999,0,4715,0,0,,78,0,0,0,0,0,1,1800,,0,1,0,0,0,,0,387.81,9,1878,0,0,0
Apparel & Accessories,Gurgaon,Monday,,174754,updates@myntra.com,herenow,8,1117481-1348643-2604701,12-08-2019 09:42:29 am,Online,,Myntra,122001,,Unistand,cslt8u6z,5024.8,0,1399,0,4715,0,0,,78,0,0,0,0,0,1,840,,0,1,0,0,0,,0,387.81,9,918,0,0,0
Apparel & Accessories,,Monday,,658,updates@myntra.com,highlander,8,1117498-2951087-7955103,12-08-2019 02:27:29 pm,COD,,Myntra,679575,,Blumentor,crielit6,856.8,0,1899,0,854,0,0,,38,0,0,0,0,0,1,1045,,0,1,0,0,0,,0,40.8,14,1083,0,0,0
Apparel & Accessories,Nellore,Monday,,3352,updates@myntra.com,roadster,8,1117508-6221973-9448603,12-08-2019 05:19:38 pm,COD,,Myntra,524001,,WandWagon,csmcpy56,525,0,599,0,500,0,0,,0,0,0,0,0,0,1,349,,0,1,0,0,0,,0,25,17,349,0,0,0
Apparel & Accessories,Nellore,Monday,,3352,updates@myntra.com,roadster,8,1117508-6221973-9448603,12-08-2019 05:19:38 pm,COD,,Myntra,524001,,WandWagon,csmcpy56,525,0,599,0,500,0,0,,0,0,0,0,0,0,1,349,,0,1,0,0,0,,0,25,17,349,0,0,0
Apparel & Accessories,Patiala,Tuesday,,10278,updates@myntra.com,mochi,8,1117601-9296743-7665901,13-08-2019 07:14:45 pm,COD,,Myntra,140401,,Mayazen,ct19f51l,1290,0,1290,0,1290,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,0,0,19,0,0,0,0
Apparel & Accessories,Visakhapatnam,Monday,,31616,updates@myntra.com,locomotive,8,1118073-8110275-7605903,19-08-2019 06:19:41 am,Online,,Myntra,531031,,Wiztech Corp,cs9ir237,2014.95,0,1699,0,1952,0,0,,33,0,0,0,0,0,1,1105,,0,1,0,0,0,,0,95.95,6,1138,0,0,0
Apparel & Accessories,Visakhapatnam,Monday,,31616,updates@myntra.com,locomotive,8,1118073-8110275-7605903,19-08-2019 06:19:41 am,Online,,Myntra,531031,,Wiztech Corp,cs9ir237,2014.95,0,1749,0,1952,0,0,,33,0,0,0,0,0,1,1050,,0,1,0,0,0,,0,95.95,6,1083,0,0,0
Apparel & Accessories,Visakhapatnam,Monday,,31616,updates@myntra.com,locomotive,8,1118073-8110275-7605903,19-08-2019 06:19:41 am,Online,,Myntra,531031,,Wiztech Corp,cs9ir237,2014.95,0,1649,0,1952,0,0,,33,0,0,0,0,0,1,990,,0,1,0,0,0,,0,95.95,6,1023,0,0,0
Apparel & Accessories,Raipur,Tuesday,,89484,updates@myntra.com,carlton london,8,1118214-5093918-5179203,20-08-2019 09:24:25 pm,COD,,Myntra,492001,,Wiztech Corp,crielj05,1649.64,0,3495,0,1398,0,0,,0,0,0,0,0,0,1,2097,,0,1,0,0,0,,0,251.64,21,2097,0,0,0
Apparel & Accessories,Nagar,Wednesday,,139916,updates@myntra.com,hrx by hrithik roshan,8,1118236-7259078-1381303,21-08-2019 03:34:56 am,Online,,Myntra,500084,,Unistand,crt5ursg,2971.24,0,3299,0,2518,0,0,,0,0,0,0,0,0,1,1980,,0,1,0,0,0,,0,453.24,3,1980,0,0,0
Apparel & Accessories,Nagar,Wednesday,,139916,updates@myntra.com,hrx by hrithik roshan,8,1118236-7259078-1381303,21-08-2019 03:34:56 am,Online,,Myntra,500084,,Unistand,crt5ursg,2971.24,0,2999,0,2518,0,0,,0,0,0,0,0,0,1,1800,,0,1,0,0,0,,0,453.24,3,1800,0,0,0
Electronics,Valsad,Saturday,,908,updates@myntra.com,jbl,8,1118512-2854739-3019101,24-08-2019 08:07:21 am,COD,,Myntra,396020,,Elixirnet,ct19f4t5,761.1,0,1290,0,645,0,0,,0,0,0,0,0,0,1,645,,0,1,0,0,0,,0,116.1,8,645,0,0,0
Apparel & Accessories,Gulbarga,Wednesday,,11040,updates@myntra.com,tokyo talkies,8,1118841-4440987-9929001,28-08-2019 03:33:25 am,COD,,Myntra,585103,,Mayazen,csgugg0k,677.54,0,1149,0,574,0,0,,23,0,0,0,0,0,1,575,,0,1,0,0,99,,0,27.55,3,598,0,0,0
Apparel & Accessories,Cuttack,Saturday,,4396,updates@myntra.com,jockey,8,1119111-4186369-7887801,31-08-2019 06:33:26 am,Online,,Myntra,753003,,Elixirnet,cs8tzt9n,169,0,169,0,169,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,0,0,6,0,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,175913,updates@myntra.com,fabindia,9,1119459-5321242-2504603,04-09-2019 07:15:10 am,Online,,Myntra,122001,,Elixirnet,cslt8u6z,3552.82,0,1290,0,3582,0,0,,200,0,0,0,0,0,1,0,,0,1,0,0,0,,0,170.86,7,200,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,175913,updates@myntra.com,house of pataudi,9,1119459-5321242-2504603,04-09-2019 07:15:10 am,Online,,Myntra,122001,,Proleague,cslt8u6z,3552.82,0,2199,0,3582,0,0,,200,0,0,0,0,0,1,880,,0,1,0,0,0,,0,170.86,7,1080,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,175913,updates@myntra.com,go colors,9,1119459-5321242-2504603,04-09-2019 07:15:10 am,Online,,Myntra,122001,,Elixirnet,cslt8u6z,3552.82,0,599,0,3582,0,0,,200,0,0,0,0,0,1,0,,0,1,0,0,0,,0,170.86,7,200,0,0,0
Apparel & Accessories,Gurgaon,Wednesday,,175913,updates@myntra.com,aarrah,9,1119459-5321242-2504603,04-09-2019 07:15:10 am,Online,,Myntra,122001,,SHAILY RETAILS,cslt8u6z,3552.82,0,1499,0,3582,0,0,,200,0,0,0,0,0,1,1125,,0,1,0,0,0,,0,170.86,7,1325,0,0,0
Apparel & Accessories,Indore,Saturday,,1780,updates@myntra.com,rosaline,9,1119745-5964302-8430203,07-09-2019 02:42:49 pm,Online,,Myntra,452010,,MILASTAR RETAIL PRIVATE LIMITED,crhufdbr,438,0,1098,0,438,0,0,,0,0,0,0,0,0,1,660,,0,2,0,0,0,,0,0,14,660,0,0,0
Apparel & Accessories,Bhagalpur,Tuesday,,9862,updates@myntra.com,shining diva,9,1119988-2782812-4732203,10-09-2019 10:07:17 am,COD,,Myntra,813213,,FashionTech,crz9opxx,616.97,0,1198,0,599,0,0,,0,0,0,0,0,0,1,599,,0,1,0,0,0,,0,17.97,10,599,0,0,0
Apparel & Accessories,,Tuesday,,24203,updates@myntra.com,bushirt,9,1120009-7598629-6206703,10-09-2019 04:05:15 pm,COD,,Myntra,110028,,Proleague,cspjw2s0,1373.4,0,999,0,1348,0,0,,40,0,0,0,0,0,1,650,,0,1,0,0,0,,0,65.4,16,690,0,0,0
Apparel & Accessories,,Tuesday,,24203,updates@myntra.com,us polo assn,9,1120009-7598629-6206703,10-09-2019 04:05:15 pm,COD,,Myntra,110028,,Proleague,cspjw2s0,1373.4,0,1999,0,1348,0,0,,40,0,0,0,0,0,1,1000,,0,1,0,0,0,,0,65.4,16,1040,0,0,0
Apparel & Accessories,,Wednesday,,24216,updates@myntra.com,puma,9,1120043-0712121-3548701,11-09-2019 01:21:47 am,Online,,Myntra,845418,,Unistand,cs3mv15y,2023.7,0,3299,0,1715,0,0,,0,0,0,0,0,0,1,1584,,0,1,0,0,0,,0,308.7,1,1584,0,0,0
Apparel & Accessories,,Wednesday,,24219,updates@myntra.com,puma,9,1120048-6391524-1346803,11-09-2019 02:55:18 am,Online,,Myntra,845418,,Unistand,cs3mv15y,2023.7,0,3299,0,1715,0,0,,0,0,0,0,0,0,1,1584,,0,1,0,0,0,,0,308.7,2,1584,0,0,0
Apparel & Accessories,,Wednesday,,34652,updates@myntra.com,oxolloxo,9,1120061-2254321-3470203,11-09-2019 06:23:55 am,Online,,Myntra,501506,,KPA APPARELS PRIVATE LIMITED,cs8tzt8j,2440.48,0,1449,0,2273,0,0,,26,0,0,0,0,0,1,290,,0,1,0,0,0,,0,193.48,6,316,0,0,0
Apparel & Accessories,,Wednesday,,34652,updates@myntra.com,roadster,9,1120061-2254321-3470203,11-09-2019 06:23:55 am,Online,,Myntra,501506,,WandWagon,cs8tzt8j,2440.48,0,1299,0,2273,0,0,,26,0,0,0,0,0,1,650,,0,1,0,0,0,,0,193.48,6,676,0,0,0
Apparel & Accessories,,Wednesday,,34652,updates@myntra.com,maniac,9,1120061-2254321-3470203,11-09-2019 06:23:55 am,Online,,Myntra,501506,,Proleague,cs8tzt8j,2440.48,0,1329,0,2273,0,0,,26,0,0,0,0,0,1,864,,0,1,0,0,0,,0,193.48,6,890,0,0,0
Apparel & Accessories,Barasat,Saturday,,370,updates@myntra.com,anouk,9,1120343-2895588-9636901,14-09-2019 12:44:11 pm,COD,,Myntra,700124,,FashionTech,cs5cenzu,1071.95,0,1999,0,999,0,0,,120,0,0,0,0,0,1,1000,,0,1,0,0,149,,0,43.95,12,1120,0,0,0
Apparel & Accessories,Bangalore,Saturday,,42505,updates@myntra.com,popsockets,9,1120346-6910459-3646201,14-09-2019 01:40:51 pm,COD,,Myntra,562125,,Proleague,csysjdkc,1272.97,0,770,0,1211,0,0,,53,0,0,0,0,0,1,308,,0,1,0,0,0,,0,114.97,13,361,0,0,0
Apparel & Accessories,Bangalore,Saturday,,42505,updates@myntra.com,nba,9,1120346-6910459-3646201,14-09-2019 01:40:51 pm,COD,,Myntra,562125,,Elixirnet,csysjdkc,1272.97,0,1499,0,1211,0,0,,53,0,0,0,0,0,1,750,,0,1,0,0,0,,0,114.97,13,803,0,0,0
Apparel & Accessories,Barasat,Saturday,,372,updates@myntra.com,roadster,9,1120361-3147376-4983401,14-09-2019 05:44:30 pm,COD,,Myntra,700124,,WandWagon,cs5cenzu,1619.1,0,799,0,1597,0,0,,55,0,0,0,0,0,1,480,,0,1,0,0,0,,0,77.1,17,535,0,0,0
Apparel & Accessories,Barasat,Saturday,,372,updates@myntra.com,anouk,9,1120361-3147376-4983401,14-09-2019 05:44:30 pm,COD,,Myntra,700124,,FashionTech,cs5cenzu,1619.1,0,1999,0,1597,0,0,,55,0,0,0,0,0,1,1000,,0,1,0,0,0,,0,77.1,17,1055,0,0,0
Apparel & Accessories,Barasat,Saturday,,372,updates@myntra.com,roadster,9,1120361-3147376-4983401,14-09-2019 05:44:30 pm,COD,,Myntra,700124,,WandWagon,cs5cenzu,1619.1,0,699,0,1597,0,0,,55,0,0,0,0,0,1,420,,0,1,0,0,0,,0,77.1,17,475,0,0,0
Apparel & Accessories,Jodhpur,Sunday,,8310,updates@myntra.com,roadster,9,1120415-1021512-7889001,15-09-2019 08:42:41 am,Online,,Myntra,342601,,WandWagon,csgxqdig,866.15,0,1899,0,759,0,0,,76,0,0,0,0,0,1,1140,,0,1,0,0,149,,0,34.15,8,1216,0,0,0
